bus_id,grid_cell,bus_name
way/583492111-220,AUS_199,Karratha
way/583492111-220,AUS_131,Karratha
way/64943050-500,AUS_1707,SouthMorang
way/64943050-500,AUS_1707,SouthMorang
way/480009927-500,AUS_1833,Hazelwood
way/480009927-500,AUS_1833,Hazelwood
way/171486427-275,AUS_2098,Bouldercombe
way/174441055-220,AUS_1825,Palmerston
way/170832455-275,AUS_2168,Blackwall
way/171486427-275,AUS_2099,Bouldercombe
way/174441055-220,AUS_1825,Palmerston
way/174441055-220,wof-AUS_1312,Palmerston
way/174441055-220,AUS_1825,Palmerston
way/174441055-220,AUS_1825,Palmerston
way/174441055-220,AUS_1825,Palmerston
way/174441055-220,AUS_1825,Palmerston
way/174441055-220,AUS_1825,Palmerston
way/174441055-220,AUS_1825,Palmerston
way/174441055-220,,Palmerston
way/174441055-220,AUS_1825,Palmerston
way/170709510-275,AUS_2146,Tarong
way/172887193-330,AUS_2121,BulliCreek
way/172887193-330,AUS_2121,BulliCreek
way/88191017-220,AUS_1827,Sheffield
way/88191017-220,AUS_1765,Sheffield
way/88191017-220,AUS_1765,Sheffield
way/88191017-220,AUS_1765,Sheffield
way/89180086-220,AUS_1641,Ballarat
way/583506664-220,AUS_226,AUS22p9S118p7E
way/164764363-275,AUS_1262,Davenport
way/164764363-275,wof-AUS_964,Davenport
way/172362099-275,AUS_1259,Para
way/337655870-220,AUS_161,TomPriceMine
way/172362099-275,AUS_1259,Para
way/583506664-220,AUS_261,AUS22p9S118p7E
way/171486427-275,AUS_2098,Bouldercombe
way/119995150-275,AUS_2097,Calvale
way/169408193-330,AUS_2038,MountPiper
AU57-330,AUS_73,Perth
AU57-330,wof-AUS_283,Perth
AU57-330,AUS_73,Perth
AU57-330,wof-AUS_283,Perth
AU73-330,AUS_2111,CentralCoast
way/164764363-275,AUS_1219,Davenport
way/164764363-275,wof-AUS_929,Davenport
AU73-330,AUS_2109,CentralCoast
AU73-330,AUS_2135,CentralCoast
AU73-330,wof-AUS_1592,CentralCoast
way/312550977-500,AUS_1507,Tarrone
way/312550977-500,AUS_1507,Tarrone
way/89180086-220,AUS_1573,Ballarat
way/312550977-500,AUS_1507,Tarrone
way/312550977-500,AUS_1507,Tarrone
way/312550977-500,AUS_1507,Tarrone
way/312550977-500,AUS_1507,Tarrone
AU73-330,AUS_2111,CentralCoast
AU73-330,AUS_2109,CentralCoast
AU57-330,AUS_71,Perth
AU57-330,wof-AUS_282,Perth
AU57-330,AUS_72,Perth
AU57-330,wof-AUS_282,Perth
AU73-330,AUS_2109,CentralCoast
way/64943050-500,AUS_1640,SouthMorang
way/89180086-220,AUS_1640,Ballarat
AU73-330,AUS_2110,CentralCoast
AU73-330,wof-AUS_1592,CentralCoast
way/89180086-220,AUS_1641,Ballarat
way/169408193-330,AUS_2038,MountPiper
way/172887193-330,AUS_2119,BulliCreek
way/172362099-275,AUS_1258,Para
way/170709510-275,AUS_2124,Tarong
way/166113109-275,AUS_1981,Nebo
way/223939702-220,AUS_172,Merredin
way/87853100-330,AUS_69,Australind
way/87853100-330,AUS_70,Australind
AU57-330,AUS_70,Perth
AU57-330,wof-AUS_281,Perth
AU51-220,AUS_310,Kalgoorlie
way/583492111-220,AUS_131,Karratha
way/64943050-500,AUS_1707,SouthMorang
way/925410265-330,AUS_2074,SydneyWest
way/925410265-330,wof-AUS_1488,SydneyWest
way/583492111-220,AUS_131,Karratha
way/583492111-220,AUS_131,Karratha
way/583492111-220,wof-AUS_309,Karratha
way/169408193-330,AUS_2038,MountPiper
way/88191017-220,AUS_1765,Sheffield
way/160201298-330,AUS_2117,Armidale
way/583506664-220,AUS_259,AUS22p9S118p7E
way/583506664-220,AUS_227,AUS22p9S118p7E
way/169794711-220,AUS_1516,Balranald
way/583506664-220,AUS_227,AUS22p9S118p7E
way/169408193-330,AUS_2040,MountPiper
way/172362099-275,AUS_1258,Para
way/950049612-330,AUS_2,Yandin
way/950049612-330,AUS_4,Yandin
way/950049612-330,AUS_5,Yandin
way/950049612-330,AUS_6,Yandin
way/950049612-330,AUS_7,Yandin
way/337655870-220,AUS_8,TomPriceMine
way/337655870-220,AUS_9,TomPriceMine
way/337655870-220,AUS_10,TomPriceMine
way/337655870-220,AUS_11,TomPriceMine
way/337655870-220,AUS_12,TomPriceMine
way/337655870-220,AUS_13,TomPriceMine
way/583492111-220,AUS_14,Karratha
way/583492111-220,AUS_15,Karratha
way/950049612-330,AUS_17,Yandin
way/950049612-330,AUS_18,Yandin
way/950049612-330,AUS_19,Yandin
way/950049612-330,AUS_20,Yandin
way/950049612-330,AUS_21,Yandin
way/950049612-330,AUS_22,Yandin
way/950049612-330,AUS_23,Yandin
way/337655870-220,AUS_24,TomPriceMine
way/337655870-220,AUS_25,TomPriceMine
way/337655870-220,AUS_26,TomPriceMine
way/337655870-220,AUS_27,TomPriceMine
way/337655870-220,AUS_28,TomPriceMine
way/337655870-220,AUS_29,TomPriceMine
way/337655870-220,AUS_30,TomPriceMine
way/583492111-220,AUS_31,Karratha
way/583492111-220,AUS_32,Karratha
way/583492111-220,AUS_33,Karratha
way/87853100-330,AUS_35,Australind
way/87853100-330,AUS_36,Australind
AU57-330,AUS_38,Perth
AU57-330,AUS_39,Perth
way/950049612-330,AUS_40,Yandin
way/950049612-330,AUS_43,Yandin
way/950049612-330,AUS_44,Yandin
way/950049612-330,AUS_45,Yandin
way/950049612-330,AUS_46,Yandin
way/950049612-330,AUS_47,Yandin
way/950049612-330,AUS_48,Yandin
way/950049612-330,AUS_49,Yandin
way/950049612-330,AUS_50,Yandin
way/950049612-330,AUS_51,Yandin
way/337655870-220,AUS_52,TomPriceMine
way/337655870-220,AUS_53,TomPriceMine
way/337655870-220,AUS_54,TomPriceMine
way/337655870-220,AUS_55,TomPriceMine
way/337655870-220,AUS_56,TomPriceMine
way/337655870-220,AUS_57,TomPriceMine
way/337655870-220,AUS_58,TomPriceMine
way/337655870-220,AUS_59,TomPriceMine
way/583492111-220,AUS_60,Karratha
way/583492111-220,AUS_61,Karratha
way/583492111-220,AUS_63,Karratha
way/583492111-220,AUS_64,Karratha
way/87853100-330,AUS_65,Australind
way/87853100-330,AUS_66,Australind
way/87853100-330,AUS_67,Australind
way/87853100-330,AUS_68,Australind
way/950049612-330,AUS_74,Yandin
way/950049612-330,AUS_76,Yandin
way/950049612-330,AUS_78,Yandin
way/950049612-330,AUS_79,Yandin
way/950049612-330,AUS_80,Yandin
way/950049612-330,AUS_81,Yandin
way/950049612-330,AUS_82,Yandin
way/950049612-330,AUS_83,Yandin
way/950049612-330,AUS_84,Yandin
way/950049612-330,AUS_85,Yandin
way/337655870-220,AUS_86,TomPriceMine
way/337655870-220,AUS_87,TomPriceMine
way/337655870-220,AUS_88,TomPriceMine
way/337655870-220,AUS_89,TomPriceMine
way/337655870-220,AUS_90,TomPriceMine
way/337655870-220,AUS_91,TomPriceMine
way/337655870-220,AUS_92,TomPriceMine
way/337655870-220,AUS_93,TomPriceMine
way/583492111-220,AUS_94,Karratha
way/583492111-220,AUS_95,Karratha
way/583492111-220,AUS_96,Karratha
way/583492111-220,AUS_97,Karratha
way/87853100-330,AUS_99,Australind
way/87853100-330,AUS_100,Australind
way/87853100-330,AUS_101,Australind
way/87853100-330,AUS_102,Australind
way/87853100-330,AUS_103,Australind
way/87853100-330,AUS_104,Australind
way/87853100-330,AUS_105,Australind
AU57-330,AUS_106,Perth
AU57-330,AUS_107,Perth
AU57-330,AUS_108,Perth
way/950049612-330,AUS_109,Yandin
way/950049612-330,AUS_110,Yandin
way/950049612-330,AUS_111,Yandin
way/950049612-330,AUS_113,Yandin
way/950049612-330,AUS_114,Yandin
way/950049612-330,AUS_115,Yandin
way/950049612-330,AUS_116,Yandin
way/950049612-330,AUS_117,Yandin
way/950049612-330,AUS_118,Yandin
way/337655870-220,AUS_119,TomPriceMine
way/337655870-220,AUS_120,TomPriceMine
way/337655870-220,AUS_121,TomPriceMine
way/337655870-220,AUS_122,TomPriceMine
way/337655870-220,AUS_123,TomPriceMine
way/337655870-220,AUS_124,TomPriceMine
way/337655870-220,AUS_125,TomPriceMine
way/337655870-220,AUS_126,TomPriceMine
way/337655870-220,AUS_127,TomPriceMine
way/337655870-220,AUS_128,TomPriceMine
way/583492111-220,AUS_129,Karratha
way/87853100-330,AUS_133,Australind
way/87853100-330,AUS_134,Australind
way/87853100-330,AUS_135,Australind
way/87853100-330,AUS_136,Australind
way/87853100-330,AUS_137,Australind
way/223939702-220,AUS_139,Merredin
way/223939702-220,AUS_140,Merredin
way/223939702-220,AUS_141,Merredin
way/223939702-220,AUS_142,Merredin
way/223939702-220,AUS_143,Merredin
way/950049612-330,AUS_144,Yandin
way/950049612-330,AUS_145,Yandin
way/950049612-330,AUS_146,Yandin
way/950049612-330,AUS_147,Yandin
way/950049612-330,AUS_148,Yandin
way/950049612-330,AUS_149,Yandin
way/950049612-330,AUS_150,Yandin
way/950049612-330,AUS_151,Yandin
way/950049612-330,AUS_152,Yandin
way/337655870-220,AUS_153,TomPriceMine
way/337655870-220,AUS_154,TomPriceMine
way/337655870-220,AUS_155,TomPriceMine
way/337655870-220,AUS_156,TomPriceMine
way/337655870-220,AUS_157,TomPriceMine
way/337655870-220,AUS_158,TomPriceMine
way/337655870-220,AUS_162,TomPriceMine
way/583492111-220,AUS_163,Karratha
way/583492111-220,AUS_164,Karratha
way/583492111-220,AUS_165,Karratha
way/87853100-330,AUS_166,Australind
way/87853100-330,AUS_167,Australind
